FireId,Org,Region,UNIT_ID,UnitName,FIRE_YEAR,FIRE_NUM,FireCode,FIRE_NAME,FirePrType,CauseCat,Owner,OrAccuracy,LocMethod,LatNAD83,LongNAD83,StartDate,InitAtDate,ContainedDate,ContainedAcres,ContrDate,ContrAcres,OutDate,WUI,IntersectFuels,AddedtoNFPORS,NFPORSNum,CompCode
229190,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,72,,L-28,22,Natural,3,,,26.16514,-80.89223,19970825,,,,,0.1,19970825,,,,,Complete
229191,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,73,,T.O. 25,22,Natural,3,,,25.9794,-80.9072,19970825,,,,,0.1,19970825,,,,,Complete
229192,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,74,,AIRPLANE,22,Natural,3,,,26.04157,-81.23098,19970829,,,,,1.5,19970829,,,,,Complete
229193,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,75,,RPUNIT3,22,Natural,3,,,26.0086,-80.9144,19970911,,,,,0.1,19970911,,,,,Complete
229194,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,76,,HELLS ACRE,14,Natural,3,,,25.84798,-81.31349,19970911,19970912,,,19970912,60,19970912,,,,,Complete
229195,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,77,,CAMMO,21,Natural,3,,,26.0799,-81.24682,19970914,,,,,0.5,19970915,,,,,Complete
229196,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,78,,CANOE FIRE,22,Natural,3,,,26.21572,-80.99847,19970922,,,,,0.1,19970922,,,,,Complete
229197,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,79,,RACOONRX15,48,Human,3,,,25.9864,-80.9203,19971024,,,,19971024,170,19971025,,,,,Complete
229198,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,80,,MM62,11,Human,3,,,26.17,-81.1078,19971108,19971108,,,19971108,0.2,19971109,,,,,Complete
229199,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,81,,JONESGRADE,21,Human,3,,,26.1431,-81.3444,19971104,,,,,0.1,19971104,,,,,Complete
229200,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,82,,MM54,11,Human,3,,,26.1717,-80.9008,19971128,19971128,,,19971128,0.1,19971129,,,,,Complete
229201,NPS,SERO,FLBCP,Big Cypress National Preserve,1997,83,,TURNEREAST,22,Natural,3,,,25.91797,-81.25515,19971206,,,,,2.8,19971206,,,,,Complete
229203,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,2,,HP TIRE,11,Human,3,,,25.8872,-81.2653,19980107,19980107,,,19980107,0.1,19980108,,,,,Complete
229204,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,3,,WOLFHOUSE1,48,Human,3,,,25.9786,-81.3111,19980111,,,,19980113,2,19980113,,,,,Complete
229205,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,4,,UPPERWAGON,11,Human,3,,,25.99963,-81.29877,19980116,19980116,,,19980116,1,19980117,,,,,Complete
229206,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,5,,RESTSTOP,11,Human,3,,,26.17,-81.075,19980117,19980117,,,19980117,0.3,19980118,,,,,Complete
229207,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,6,,CATTLELSE1,48,Human,3,,,26.2174,-81.30793,19980211,,,,19980211,250,19980212,,,,,Complete
229209,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,8,,LOSTDOG1,48,Human,3,,,25.96741,-80.97458,19980201,,,,19980203,760,19980203,,,,,Complete
229211,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,10,,HWY 41,11,Human,3,,,25.86464,-80.99958,19980218,19980218,,,19980218,0.1,19980218,,,,,Complete
229212,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,11,,COWBELL RX,48,Human,3,,,26.2531,-81.1331,19980306,,,,19980306,1218,19980308,,,,,Complete
229214,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,13,,SKILLETRX,48,Human,3,,,25.815,-81.2219,19980323,,,,19980323,500,19980324,,,,,Complete
229215,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,14,,CHRYSLER,11,Human,3,,,25.8875,-81.2619,19980325,19980325,,,19980325,0.1,19980325,,,,,Complete
229216,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,15,,40MILELPRX,48,Human,3,,,25.86742,-81.08292,19980310,,,,19980310,550,19980310,,,,,Complete
229220,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,19,,LITTLDEERX,48,Human,3,,,25.9875,-81.1044,19980225,,,,19980226,11826,19980227,,,,,Complete
229221,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,20,,LOON,12,Human,3,,,26.2256,-80.9175,19980410,19980410,,,19980410,0.2,19980410,,,,,Complete
229222,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,21,,BAXTER IS,11,Human,3,,,26.10546,-81.00819,19980413,19980413,,,19980413,6,19980413,,,,,Complete
229223,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,22,,FAKA,16,Human,7,,,26.01741,-81.33404,19980413,19980413,,,19980413,0.2,19980414,,,,,Complete
229225,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,24,,PANTHERNWR,16,Human,4,Other,AreaMap,26.151025,-81.38508,19980419,19980419,,,19980419,160,19980420,,,,,Complete
229226,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,25,,MILLERASST,16,Human,7,,,26.134347,-81.568719,19980422,19980422,,,19980422,,19980423,,,,,Complete
229227,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,26,,OCHOSPARRX,48,Human,3,,,25.8433,-81.3467,19980422,,,,19980422,1283,19980423,,,,,Complete
229228,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,27,,ALIAUTO,16,Human,8,Uncertain,AreaMap,26.359117,-81.340147,,19980430,,,,5,19980430,,,,,Complete
229229,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,28,,RACOONOPS,48,Human,3,,,26.0103,-80.9356,19980311,,,,19980313,555,19980314,,,,,Complete
229230,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,29,,JETPORT,16,Natural,7,,,25.8478,-80.8128,19980506,19980506,,,,4,19980507,,,,,Complete
229231,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,30,,HWY 41 N,16,Human,7,,,25.8606,-81.0683,19980507,19980507,,,19980507,0.1,19980507,,,,,Complete
229232,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,31,,Janes,16,Human,7,,,26.0531,-81.4164,19980509,19980509,,,19980510,1100,19980510,,,,,Complete
229233,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,32,,JANES1,16,Human,7,,,26.0531,-81.4164,19980511,19980511,,,19980520,,19980520,,,,,Complete
229234,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,33,,40-Mile RX,48,Human,3,,,25.9081,-81.095,19980513,,,,19980515,1227,19980518,,,,,Complete
229235,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,34,,Burns NE,11,Human,3,,,25.8753,-81.2156,19980514,19980514,,,19980514,1.6,19980516,,,,,Complete
229236,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,35,,Burns NW,11,Human,3,,,25.8753,-81.2156,19980514,19980514,,,19980514,1.9,19980516,,,,,Complete
229237,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,36,,BurnsSouth,11,Human,3,,,25.87575,-81.22181,19980514,19980514,,,19980514,479,19980516,,,,,Complete
229238,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,37,,PANTHER,16,Human,4,,,26.18407,-81.32877,,19980515,,,19980515,0.1,19980515,,,,,Complete
229239,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,38,,HIGHWAY RX,48,Human,3,,,25.8764,-81.0353,19980408,,,,19980408,197,19980416,,,,,Complete
229240,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,39,,PANTHER2,16,Human,4,Uncertain,AreaMap,26.174947,-81.34922,19980522,19980522,,,,,19980526,,,,,Complete
229241,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,40,,JANESTILL,16,Natural,7,Uncertain,AreaMap,25.97964,-81.374572,19980524,19980524,,,,10,19980526,,,,,Complete
229242,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,41,,BIG PINE,11,Natural,3,,,26.20119,-81.00979,19980607,19980607,,,19980612,27,19980630,,,,,Complete
229243,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,42,,POPPEN,21,Natural,3,,,25.98408,-81.2871,19980608,,,,,0.2,19980609,,,,,Complete
229244,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,43,,AIRPLANEW,11,Natural,3,,,25.93103,-81.21265,19980611,19980611,,,19980611,4,19980613,,,,,Complete
229245,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,44,,WINDMILL,11,Natural,3,,,25.96047,-81.13264,19980611,19980611,,,19980611,3,19980613,,,,,Complete
229246,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,45,,STEWART54,16,Natural,7,Uncertain,AreaMap,26.055053,-81.521178,19980611,19980611,,,19980611,,19980613,,,,,Complete
229247,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,46,,DONASGHOST,21,Natural,3,,,25.90075,-81.29959,19980610,,,,,0.1,19980610,,,,,Complete
229248,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,47,,CHIP,15,Human,8,,,26.2697,-81.2967,19980613,19980613,,,19980613,6,19980616,,,,,Complete
229250,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,49,,AGLANDS,15,Human,8,Uncertain,AreaMap,26.255856,-81.38236,19980618,19980618,,,19980618,,19980619,,,,,Complete
229251,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,50,,ALS BEAR,11,Natural,3,,,26.23176,-81.17896,19980618,19980618,,,19980618,2.4,19980619,,,,,Complete
229252,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,51,,75WEST,11,Natural,3,,,26.18406,-80.99958,19980619,19980619,,,19980701,1126,19980707,,,,,Complete
229253,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,52,,75EAST,11,Natural,3,,,26.19156,-80.96652,19980619,19980620,,,19980701,1129,19980708,,,,,Complete
229254,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,53,,AIRPLANE1,11,Natural,3,,,26.02852,-81.2207,19980619,19980620,,,19980620,519,19980626,,,,,Complete
229255,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,54,,AIRPLANE2,21,Natural,3,,,26.0674,-81.21626,19980619,,,,,58,19980626,,,,,Complete
229256,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,55,,OASISNORTH,11,Natural,3,,,25.93936,-81.04014,19980620,19980620,,,19980621,8.6,19980626,,,,,Complete
229257,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,56,,75SOUTH,11,Natural,3,,,26.16157,-81.03569,19980619,19980619,,,19980619,2.8,19980626,,,,,Complete
229258,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,57,,BAMBOO,21,Natural,3,,,26.05074,-81.17709,19980619,,,,,7,19980626,,,,,Complete
229259,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,58,,LITLEDEERN,11,Natural,3,,,26.03407,-81.01625,19980620,19980623,,,19980701,319,19980701,,,,,Complete
229260,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,59,,MONUMENTN,11,Natural,3,,,25.88454,-81.10396,19980620,19980620,,,19980621,3.1,19980626,,,,,Complete
229261,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,60,,COWBELL W,11,Natural,3,,,26.18184,-81.12848,19980620,19980620,,,19980620,4.3,19980626,,,,,Complete
229262,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,61,,BEAR 1,21,Natural,3,,,26.21322,-81.24737,19980621,,,,,4.8,19980621,,,,,Complete
229263,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,62,,BEAR 2,21,Natural,3,,,26.20073,-81.25042,19980621,,,,,0.5,19980621,,,,,Complete
229264,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,63,,LITLEDEER2,21,Natural,3,,,26.04408,-81.00041,19980624,,,,,0.4,19980624,,,,,Complete
229265,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,64,,SANDY,21,Natural,3,,,26.0088,-81.06292,19980626,,,,,0.5,19980626,,,,,Complete
229266,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,65,,MCCUTCHENS,11,Natural,3,,,25.90093,-81.01146,19980628,19980628,,,19980628,4.6,19980630,,,,,Complete
229267,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,66,,BEAR3,21,Natural,3,,,26.20037,-81.24646,19980629,,,,,0.5,19980629,,,,,Complete
229268,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,67,,JIMSBEAR,11,Natural,3,,,26.21156,-81.30404,19980629,19980629,,,19980629,0.2,19980701,,,,,Complete
229269,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,68,,BUNSHOE,21,Natural,3,,,26.19462,-81.1557,19980630,,,,,0.1,19980630,,,,,Complete
229270,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,69,,ROCKPIT,16,Natural,7,Uncertain,AreaMap,26.121522,-81.662636,19980701,19980701,,,19980701,,19980703,,,,,Complete
229271,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,70,,BARKINGDOG,11,Natural,3,,,25.99963,-81.25626,19980702,19980702,,,19980702,2,19980704,,,,,Complete
229272,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,71,,HINSON,11,Natural,3,,,26.17823,-81.29126,19980702,19980703,,,19980703,3.3,19980708,,,,,Complete
229274,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,73,,MID MONROE,21,Natural,3,,,25.90075,-81.13626,19980702,,,,,0.1,19980702,,,,,Complete
229275,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,74,,DUSTY W,21,Natural,3,,,25.98713,-81.01625,19980702,,,,,0.1,19980702,,,,,Complete
229276,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,75,,T-RIVER,21,Natural,3,,,25.9588,-81.26293,19980702,,,,,0.1,19980702,,,,,Complete
229277,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,76,,GATORBATE,11,Natural,3,,,25.80344,-81.14424,19980703,19980703,,,19980703,0.1,19980706,,,,,Complete
229278,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,77,,YESPALMS,11,Natural,3,,,25.9338,-81.27626,19980704,19980704,,,19980704,0.1,19980707,,,,,Complete
229279,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,78,,JUNGLE,11,Natural,3,,,25.91159,-81.27127,19980704,19980706,,,19980706,4,19980712,,,,,Complete
229280,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,79,,REDBELLY,11,Natural,3,,,26.02454,-81.26202,19980704,19980704,,,19980704,1,19980708,,,,,Complete
229281,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,80,,Deep Sludge,11,Natural,3,,,26.0249,-81.27127,19980704,19980704,,,19980704,2,19980708,,,,,Complete
229282,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,81,,FISH FRY,11,Natural,3,,,25.93269,-81.05959,19980705,19980705,,,19980705,10.5,19980712,,,,,Complete
229283,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,82,,SMOKINJANE,15,Human,8,Uncertain,AreaMap,26.300006,-81.341508,19980705,19980705,,,19980705,0.1,19980712,,,,,Complete
229284,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,83,,FISH 2,21,Natural,3,,,25.93631,-81.04876,19980705,,,,,0.1,19980705,,,,,Complete
229285,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,84,,DOFBEAR,11,Natural,3,,,26.17676,-81.32368,19980706,19980706,,,19980706,6,19980712,,,,,Complete
229286,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,85,,ANTON W,21,Natural,3,,,26.18018,-81.27126,19980706,,,,,0.1,19980706,,,,,Complete
229287,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,86,,COW,21,Natural,3,,,26.21906,-81.03264,19980711,,,,,0.1,19980711,,,,,Complete
229288,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,87,,BELL,21,Natural,3,,,26.1822,-81.11242,19980711,,,,,0.1,19980711,,,,,Complete
229289,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,88,,WIND,21,Natural,3,,,25.99574,-81.12181,19980716,,,,,0.2,19980716,,,,,Complete
229290,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,89,,BUN-E,21,Natural,3,,,26.20017,-81.1432,19980716,,,,,0.3,19980716,,,,,Complete
229291,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,90,,40MILERX,48,Human,3,,,25.795,-80.9539,19980720,,,,19980729,2320,19980731,,,,,Complete
229292,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,91,,GENECAT,21,Natural,3,,,25.88742,-81.13292,19980726,,,,,2,19980727,,,,,Complete
229293,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,92,,LITDEER RX,48,Human,3,,,26.0347,-81.1397,19980729,,,,19980804,1934,19980810,,,,,Complete
229294,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,93,,ALLEY#1,11,Natural,3,,,26.16962,-81.04125,19980730,19980730,,,19980730,2,19980803,,,,,Complete
229295,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,94,,COWBUN,11,Natural,3,,,26.19434,-81.13764,19980730,19980730,,,19980730,0.1,19980803,,,,,Complete
229296,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,95,,MUD,21,Natural,3,,,26.07852,-81.13376,19980730,,,,,0.1,19980730,,,,,Complete
229299,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,98,,BAKER,21,Natural,3,,,26.25044,-81.18265,19980805,,,,,0.1,19980805,,,,,Complete
229300,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,99,,MARSH,21,Natural,3,,,26.19517,-81.19098,19980805,,,,,0.1,19980805,,,,,Complete
229301,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,100,,MARSH2,21,Natural,3,,,26.23072,-81.19598,19980805,,,,,0.1,19980805,,,,,Complete
229302,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,101,,RACOON14,21,Natural,3,,,25.95907,-80.90653,19980812,,,,,0.1,19980812,,,,,Complete
229303,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,102,,RACOON19,21,Natural,3,,,25.95075,-80.93458,19980813,,,,,0.1,19980813,,,,,Complete
229304,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,103,,RACOONRX,48,Human,3,,,26.0211,-80.9511,19980812,,,,19980813,2591,19980817,,,,,Complete
229305,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,104,,SCOTT,21,Natural,3,,,26.00146,-80.92852,19980813,,,,,0.1,19980813,,,,,Complete
229306,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,105,,DEEPWEST,21,Natural,3,,,26.06602,-81.34515,19980819,,,,,13,19980820,,,,,Complete
229307,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,106,,DEEP EAST,21,Natural,3,,,26.05435,-81.28043,19980819,,,,,62,19980820,,,,,Complete
229308,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,107,,POP SOUTH,21,Natural,3,,,25.9813,-81.05431,19980819,,,,,2,19980820,,,,,Complete
229310,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,109,,SKILDLABOR,11,Natural,3,,,25.85354,-81.18376,19980907,19980907,,,19980907,13,19980908,,,,,Complete
229311,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,110,,NOB SW,21,Natural,3,,,26.22184,-81.09903,19980908,,,,,0.1,19980908,,,,,Complete
229312,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,111,,HWYOASISRX,48,Human,3,,,25.8694,-81.0347,19980928,,,,19980930,1209,19981002,,,,,Complete
229314,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,113,,NORTHSIDE,13,Human,3,,,25.90297,-81.2996,19981011,19981011,,,19981011,0.1,19981011,,,,,Complete
229315,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,114,,MCCOOL,13,Human,8,,,25.9103,-81.31,19981010,19981010,,,19981010,0.2,19981011,,,,,Complete
229316,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,115,,SKILLETSRX,48,Human,3,,,25.82519,-81.13137,19981028,,,,19981029,2412,19981031,,,,,Complete
229317,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,116,,RXHWYOASIS,48,Human,3,,,25.8786,-81.0464,19981103,,,,19981103,72,19981104,,,,,Complete
229318,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,117,,HWYWRX,48,Human,3,,,25.90215,-81.16281,19981110,,,,19981110,121,19981111,,,,,Complete
229319,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,118,,SKILOUT,21,Natural,3,,,25.90768,-81.16045,19981110,,,,,0.1,19981110,,,,,Complete
229321,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,120,,JONESCOWRX,48,Human,3,,,26.2319,-81.0381,19981129,,,,19981129,66,19981201,,,,,Complete
229323,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,122,,AIRPLANERX,48,Human,3,,,26.0578,-81.2453,19981202,,,,19981202,1266,19981206,,,,,Complete
229324,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,123,,POPSDOGRX,48,Human,3,,,25.9533,-81.0583,19981210,,,,19981210,2622,19981212,,,,,Complete
229325,NPS,SERO,FLBCP,Big Cypress National Preserve,1998,124,,SKILLETWRX,48,Human,3,,,25.8681,-81.1517,19981230,,,,19981230,4530,19990104,,,,,Complete
229327,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,2,,SKILLET1RX,48,Human,3,,,25.8633,-81.1122,19990106,,,,19990112,5248,19990115,,,,,Complete
229328,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,3,,AIRPINESRX,48,Human,3,,,26.0647,-81.2486,19990113,,,,19990113,3719,19990115,,,,,Complete
229329,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,4,,LOSTGRIMRX,48,Human,3,,,25.90936,-81.07486,19990119,,,,19990120,100,19990122,,,,,Complete
229331,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,6,,HIGHWAY1RX,48,Human,3,,,25.8622,-81.0867,19990129,,,,19990202,1658,19990206,,,,,Complete
229332,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,7,,LOSTDOG1RX,48,Human,3,,,25.91741,-81.04959,19990203,,,,19990203,3044,19990206,,,,,Complete
229333,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,8,,SANCTUARRX,48,Human,3,,,26.20906,-80.89124,19990211,,,,19990211,34,19990215,,,,,Complete
229334,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,9,,ALLIGATSRX,48,Human,3,,,26.0956,-81.0683,19990214,,,,19990214,3161,19990219,,,,,Complete
229335,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,10,,BAXTERISRX,48,Human,3,,,26.1483,-81.1961,19990214,,,,19990214,1791,19990302,,,,,Complete
229336,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,11,,SKILLET2RX,48,Human,3,,,25.8403,-81.1008,19990215,,,,19990215,374,19990219,,,,,Complete
229337,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,12,,RACOON13RX,48,Human,3,,,25.9486,-80.9128,19990217,,,,19990225,876,19990302,,,,,Complete
229338,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,13,,BEARISLAND,11,Human,3,,,26.17351,-81.2057,19990221,19990221,,,19990222,19,19990224,,,,,Complete
229339,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,14,,BOTTLE,21,Human,3,,,26.1786,-81.1947,19990222,,,,,0.7,19990222,,,,,Complete
229340,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,15,,MONUMENT,11,Human,3,,,25.8653,-81.1169,19990227,19990227,,,19990227,0.1,19990302,,,,,Complete
229341,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,16,,DESOTODOFA,16,Human,7,,,,,19990227,19990227,,,,350,19990228,,,,,Complete
229342,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,17,,SKILLET3RX,48,Human,3,,,25.8453,-81.1903,19990307,,,,19990307,2349,19990317,,,,,Complete
229343,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,18,,DOFASSIST,16,Human,7,,,,,19990308,19990308,,,19990310,700,19990311,,,,,Complete
229344,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,19,,ALLIS1RX,48,Human,3,,,26.0906,-81.0725,19990309,,,,19990309,2372,19990319,,,,,Complete
229345,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,20,,HWY2RX,48,Human,3,,,25.8594,-81.0581,19990309,,,,19990309,507,19990319,,,,,Complete
229346,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,21,,DOF314,16,Human,7,,,,,19990314,19990314,,,19990319,2000,19990319,,,,,Complete
229348,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,23,,AIRPLAN2RX,48,Human,3,,,26.0289,-81.2631,19990318,,,,19990318,33,19990328,,,,,Complete
229349,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,24,,DEEPLAKE1,11,Human,3,,,26.0289,-81.2631,19990318,19990318,,,19990318,2520,19990328,,,,,Complete
229350,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,25,,JOANIES,11,Human,3,,,25.9011,-81.2947,19990321,19990321,,,19990321,0.1,19990328,,,,,Complete
229352,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,27,,BROKENWING,16,Human,7,,,,,19990325,19990325,,,19990325,250,19990401,,,,,Complete
229353,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,28,,COPELAND,16,Human,7,,,,,19990402,19990402,,,19990402,150,19990404,,,,,Complete
229355,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,30,,Jerome,16,Human,7,,,,,19990403,19990403,,,,,19990413,,,,,Complete
229356,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,31,,Easter,16,Human,7,,,,,19990404,19990404,,,19990404,120,19990410,,,,,Complete
229357,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,32,,PinecresRX,48,Human,3,,,25.7447,-80.9486,19990407,,,,19990407,12,19990418,,,,,Complete
229358,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,33,,Roadside,12,Human,3,,,25.82159,-80.91624,19990410,19990410,,,19990410,0.1,19990410,,,,,Complete
229359,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,34,,Pinecrest,11,Natural,3,,,25.71715,-80.94847,19990410,19990410,,,19990410,15,19990420,,,,,Complete
229360,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,35,,Pinecrest2,11,Natural,3,,,25.71659,-80.94569,19990410,19990410,,,19990410,0.1,19990420,,,,,Complete
229361,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,36,,ASSIST,16,Human,7,,,,,19990415,19990415,,,19990415,,19990420,,,,,Complete
229362,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,37,,JEROMEWEST,16,Human,7,,,,,19990415,19990415,,,19990415,100,19990425,,,,,Complete
229363,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,38,,JanesRock,16,Human,7,,,26.0031,-81.3778,19990415,19990415,,,19990415,150,19990425,,,,,Complete
229365,NPS,SERO,FLBCP,Big Cypress National Preserve,1999,40,,MERRITT66,16,Human,7,,,,,19990421,19990421,,,19990421,,19990427,,,,,Complete
