FireId,Org,Region,UNIT_ID,UnitName,FIRE_YEAR,FIRE_NUM,FireCode,FIRE_NAME,FirePrType,CauseCat,Owner,OrAccuracy,LocMethod,LatNAD83,LongNAD83,StartDate,InitAtDate,ContainedDate,ContainedAcres,ContrDate,ContrAcres,OutDate,WUI,IntersectFuels,AddedtoNFPORS,NFPORSNum,CompCode
230546,NPS,SERO,FLEVP,Everglades National Park,1980,8021,,MADIERA D,49,Natural,3,,,25.30001,-80.66196,19800708,,,,,43,19800709,,,,,Complete
230547,NPS,SERO,FLEVP,Everglades National Park,1980,8022,,INGTWIN 1,49,Natural,3,,,25.312873,-80.744714,19800721,,,,,5,19800721,,,,,Complete
230548,NPS,SERO,FLEVP,Everglades National Park,1980,8023,,INGTWIN 2,49,Natural,3,,,25.31362,-80.742028,19800721,,,,,5,19800721,,,,,Complete
230549,NPS,SERO,FLEVP,Everglades National Park,1980,8024,,1-Jul,48,Human,3,,,25.41706,-80.63339,19800731,,,,19800731,1,19800731,,,,,Complete
230550,NPS,SERO,FLEVP,Everglades National Park,1980,8025,,EAST 5-MIL,49,Natural,3,,,25.45944,-80.61635,19800801,,,,,68,19800802,,,,,Complete
230551,NPS,SERO,FLEVP,Everglades National Park,1980,8026,,SHARK SL,49,Natural,3,,,25.583348,-80.829022,19800802,,,,,4,19800810,,,,,Complete
230552,NPS,SERO,FLEVP,Everglades National Park,1980,8027,,CANE MILL,49,Natural,3,,,25.564765,-80.852419,19800802,,,,,3,19800810,,,,,Complete
230553,NPS,SERO,FLEVP,Everglades National Park,1980,8028,,E SHARK SL,49,Natural,3,,,25.569645,-80.844661,19800802,,,,,3,19800810,,,,,Complete
230554,NPS,SERO,FLEVP,Everglades National Park,1980,8029,,DOUBLE E,49,Natural,3,,,25.40837,-80.69356,19800802,,,,,7,19800803,,,,,Complete
230555,NPS,SERO,FLEVP,Everglades National Park,1980,8030,,BLOCK TT,48,Human,3,,,25.380175,-80.590513,19800807,,,,19800807,22,19800811,,,,,Complete
230556,NPS,SERO,FLEVP,Everglades National Park,1980,8031,,BLOCK Q,48,Human,3,,,25.38104,-80.59501,19800807,,,,19800809,20,19800819,,,,,Complete
230557,NPS,SERO,FLEVP,Everglades National Park,1980,8032,,7 PALM LAK,49,Natural,3,,,25.22243,-80.74068,19800807,,,,,4,19800807,,,,,Complete
230558,NPS,SERO,FLEVP,Everglades National Park,1980,8033,,BLK I PLOT,48,Human,3,,,25.39921,-80.6369,19800808,,,,19800809,3,19800810,,,,,Complete
230559,NPS,SERO,FLEVP,Everglades National Park,1980,8034,,W ONION KY,49,Natural,3,,,25.59824,-81.17793,19800814,,,,,3,19800814,,,,,Complete
230560,NPS,SERO,FLEVP,Everglades National Park,1980,8035,,OLD ONION,49,Natural,3,,,25.594559,-81.163547,19800814,,,,,152,19800814,,,,,Complete
230561,NPS,SERO,FLEVP,Everglades National Park,1980,8036,,E. SLOUGH,49,Natural,3,,,25.687648,-80.848569,19800814,,,,,2,19800814,,,,,Complete
230562,NPS,SERO,FLEVP,Everglades National Park,1980,8037,,E. SLOUGH2,49,Natural,3,,,25.687317,-80.84588,19800814,,,,,1,19800814,,,,,Complete
230563,NPS,SERO,FLEVP,Everglades National Park,1980,8039,,GATE 11,49,Human,3,,,25.41825,-80.66866,19800822,,,,,1,19800822,,,,,Complete
230564,NPS,SERO,FLEVP,Everglades National Park,1980,8040,,SISAL PD 2,49,Natural,3,,,25.38882,-80.79485,19800823,,,,,19,19800824,,,,,Complete
230565,NPS,SERO,FLEVP,Everglades National Park,1980,8041,,INGRAHAM,49,Natural,3,,,25.32855,-80.680572,19800825,,,,,6,19800825,,,,,Complete
230566,NPS,SERO,FLEVP,Everglades National Park,1980,8042,,N.W.CAPE,49,Human,3,,,25.206209,-81.153039,19800825,,,,,6,19800825,,,,,Complete
230567,NPS,SERO,FLEVP,Everglades National Park,1980,8043,,ATOLL HAMM,49,Natural,3,,,25.371448,-80.720753,19800826,,,,,2,19800826,,,,,Complete
230568,NPS,SERO,FLEVP,Everglades National Park,1980,8044,,ONION CREE,49,Natural,3,,,25.612127,-81.151983,19800910,,,,,106,19800911,,,,,Complete
230569,NPS,SERO,FLEVP,Everglades National Park,1980,8045,,BLOCK E,48,Human,3,,,25.41526,-80.68894,19800918,,,,19800922,1031,19800930,,,,,Complete
230570,NPS,SERO,FLEVP,Everglades National Park,1980,8046,,TWO ISLAND,49,Natural,3,,,25.62324,-81.15761,19800920,,,,,1090,19800927,,,,,Complete
230571,NPS,SERO,FLEVP,Everglades National Park,1980,8047,,N.W.CAPE 2,49,Human,3,,,25.220831,-81.165242,19801102,,,,,268,19801108,,,,,Complete
230572,NPS,SERO,FLEVP,Everglades National Park,1980,8048,,BLOCK A,48,Human,3,,,25.40978,-80.74135,19801106,,,,19801109,606,19801114,,,,,Complete
230624,NPS,SERO,FLEVP,Everglades National Park,1981,8101,,1-Dec,48,Human,3,,,25.409409,-80.608722,19810108,,,,19810109,161,19810202,,,,,Complete
230625,NPS,SERO,FLEVP,Everglades National Park,1981,8102,,SNAKE FIRE,48,Human,3,,,25.374025,-80.628685,19810115,,,,19810115,6.1,19810202,,,,,Complete
230626,NPS,SERO,FLEVP,Everglades National Park,1981,8103,,BLK 1 PT 2,48,Human,3,,,25.397611,-80.634879,19810120,,,,19810120,7,19810120,,,,,Complete
230627,NPS,SERO,FLEVP,Everglades National Park,1981,8104,,HIGHLAND,48,Human,3,,,25.480144,-81.185053,19810302,,,,19810601,43,19810601,,,,,Complete
230628,NPS,SERO,FLEVP,Everglades National Park,1981,8105,,BLK E PT2,48,Human,3,,,25.404141,-80.680169,19810304,,,,19810304,5,19810327,,,,,Complete
230629,NPS,SERO,FLEVP,Everglades National Park,1981,8106,,DONUT WEST,48,Human,3,,,25.383723,-80.699793,19810306,,,,19810321,525,19810407,,,,,Complete
230630,NPS,SERO,FLEVP,Everglades National Park,1981,8107,,TAYLOR SLO,11,Human,3,,,25.40856,-80.620256,19810117,19810117,,,19810117,1,19810117,,,,,Complete
230631,NPS,SERO,FLEVP,Everglades National Park,1981,8108,,LPK LAKE,11,Human,3,,,25.397738,-80.659861,19810319,19810319,,,19810319,1,19810319,,,,,Complete
230632,NPS,SERO,FLEVP,Everglades National Park,1981,8109,,FEB. 1,48,Human,3,,,25.419481,-80.628663,19810326,,,,19810327,10,19810427,,,,,Complete
230633,NPS,SERO,FLEVP,Everglades National Park,1981,8110,,PINE IS RD,11,Human,3,,,25.388534,-80.590233,19810201,19810202,,,19810202,1,19810202,,,,,Complete
230634,NPS,SERO,FLEVP,Everglades National Park,1981,8111,,WILLY WILL,49,Human,3,,,25.575223,-81.059267,19810404,,,,,115,19810411,,,,,Complete
230635,NPS,SERO,FLEVP,Everglades National Park,1981,8112,,INDIAN CAMP,49,Human,3,,,25.528534,-81.015109,19810404,,,,,220,19810412,,,,,Complete
230636,NPS,SERO,FLEVP,Everglades National Park,1981,8113,,PARK LINE',11,Human,8,,,25.483879,-80.605343,19810406,19810406,,,19810410,6000,19810429,,,,,Complete
230637,NPS,SERO,FLEVP,Everglades National Park,1981,8114,,S. CHEKIKA,14,Human,8,,,25.541062,-80.660108,19810412,19810412,,,19810419,18000,19810507,,,,,Complete
230638,NPS,SERO,FLEVP,Everglades National Park,1981,8115,,SAW HAMM,14,Human,8,,,25.667044,-80.649772,19810517,19810517,,,19810519,400,19810519,,,,,Complete
230639,NPS,SERO,FLEVP,Everglades National Park,1981,8116,,PANTHER MN,21,Natural,3,,,25.565256,-80.735424,19810612,,,,,5,19810612,,,,,Complete
230640,NPS,SERO,FLEVP,Everglades National Park,1981,8117,,END L-67,21,Natural,3,,,25.625087,-80.683036,19810619,,,,,3,19810619,,,,,Complete
230641,NPS,SERO,FLEVP,Everglades National Park,1981,8118,,P-33,21,Natural,3,,,25.620498,-80.706129,19810619,,,,,3,19810619,,,,,Complete
230642,NPS,SERO,FLEVP,Everglades National Park,1981,8119,,POT HAMM,21,Natural,3,,,25.608987,-80.76276,19810619,,,,,3,19810619,,,,,Complete
230643,NPS,SERO,FLEVP,Everglades National Park,1981,8120,,TOM FIELD,21,Natural,3,,,25.489432,-80.671728,19810628,,,,,285,19810701,,,,,Complete
230644,NPS,SERO,FLEVP,Everglades National Park,1981,8121,,S.HAYES BA,21,Natural,3,,,25.36544,-80.738011,19810705,,,,,19039,19810719,,,,,Complete
230645,NPS,SERO,FLEVP,Everglades National Park,1981,8122,,KEYHOLE HA,21,Natural,3,,,25.358824,-80.744359,19810710,,,,,1,19810710,,,,,Complete
230646,NPS,SERO,FLEVP,Everglades National Park,1981,8123,,P GLADES L,48,Human,3,,,25.418312,-80.737765,19810711,,,,19810716,1907,19810725,,,,,Complete
230647,NPS,SERO,FLEVP,Everglades National Park,1981,8124,,PAPAYA HAM,21,Natural,3,,,25.48655,-80.779221,19810718,,,,,229,19810718,,,,,Complete
230648,NPS,SERO,FLEVP,Everglades National Park,1981,8125,,LPK CAMP,48,Human,3,,,25.398682,-80.65654,19810723,,,,19810731,38,19810801,,,,,Complete
230649,NPS,SERO,FLEVP,Everglades National Park,1981,8126,,BLOCK K,48,Human,3,,,25.398352,-80.587649,19810727,,,,19810801,777,19810802,,,,,Complete
230650,NPS,SERO,FLEVP,Everglades National Park,1981,8127,,1-Jul,48,Human,3,,,25.42011,-80.625289,19810728,,,,19810728,12,19810728,,,,,Complete
230651,NPS,SERO,FLEVP,Everglades National Park,1981,8128,,TOWER'1,21,Natural,3,,,25.667305,-80.783081,19810726,,,,,1,19810729,,,,,Complete
230652,NPS,SERO,FLEVP,Everglades National Park,1981,8129,,TOWER 2,21,Natural,3,,,25.669839,-80.777311,19810726,,,,,36,19810726,,,,,Complete
230653,NPS,SERO,FLEVP,Everglades National Park,1981,8130,,IRON POT,21,Natural,3,,,25.672556,-80.852869,19810726,,,,,450,19810729,,,,,Complete
230654,NPS,SERO,FLEVP,Everglades National Park,1981,8131,,BLOCK A,48,Human,3,,,25.40101,-80.719111,19810806,,,,19810925,944,19811030,,,,,Complete
230655,NPS,SERO,FLEVP,Everglades National Park,1981,8132,,BLOCK B,48,Human,3,,,25.417053,-80.699793,19810806,,,,19810925,1574,19810930,,,,,Complete
230656,NPS,SERO,FLEVP,Everglades National Park,1981,8133,,NORTH MPR,21,Natural,3,,,25.518871,-81.163927,19810928,,,,,14,19810928,,,,,Complete
230657,NPS,SERO,FLEVP,Everglades National Park,1981,8134,,HARNEY RVR,21,Natural,3,,,25.411725,-81.054189,19810928,,,,,21,19810928,,,,,Complete
230658,NPS,SERO,FLEVP,Everglades National Park,1981,8135,,"BLK R,U-X",48,Human,3,,,25.386159,-80.58264,19811007,,,,19811218,518,19811224,,,,,Complete
230659,NPS,SERO,FLEVP,Everglades National Park,1981,8136,,BLK N-O,48,Human,3,,,25.393706,-80.598342,19811015,,,,19811103,442,19811104,,,,,Complete
230660,NPS,SERO,FLEVP,Everglades National Park,1981,8137,,MCLAUGHLIN,21,Natural,3,,,25.520404,-81.1638,19811019,,,,,2,19811019,,,,,Complete
230661,NPS,SERO,FLEVP,Everglades National Park,1981,8138,,N. 2ND BAY,21,Natural,3,,,25.594556,-81.165208,19811019,,,,,3,19811019,,,,,Complete
230662,NPS,SERO,FLEVP,Everglades National Park,1981,8139,,BLOCK G,48,Human,3,,,25.410089,-80.661575,19811020,,,,19811202,919,19811223,,,,,Complete
230663,NPS,SERO,FLEVP,Everglades National Park,1981,8140,,BLOCK M,48,Human,3,,,25.403526,-80.576147,19811103,,,,19811103,83,19811115,,,,,Complete
230664,NPS,SERO,FLEVP,Everglades National Park,1981,8141,,PINES E MA,48,Human,3,,,25.371026,-80.805865,19811107,,,,19811113,4092,19811201,,,,,Complete
230665,NPS,SERO,FLEVP,Everglades National Park,1981,8142,,WEST BDRY,48,Human,3,,,25.667088,-80.849786,19811125,,,,19820130,4017,19820203,,,,,Complete
230666,NPS,SERO,FLEVP,Everglades National Park,1981,8143,,5 M CORNER,48,Human,3,,,25.463132,-80.660958,19811127,,,,19811128,1009,19811128,,,,,Complete
230667,NPS,SERO,FLEVP,Everglades National Park,1981,8144,,DEC 1-3,48,Human,3,,,25.413894,-80.622305,19811210,,,,19811210,33,19811228,,,,,Complete
230696,NPS,SERO,FLEVP,Everglades National Park,1982,8201,,NORTH BNDY,48,Human,3,,,25.755402,-80.707933,19820129,,,,19820221,1340,19820221,,,,,Complete
230697,NPS,SERO,FLEVP,Everglades National Park,1982,8202,,PISTOL RGE,11,Human,3,,,25.367057,-80.666459,19820205,19820205,,,19820205,1,19820205,,,,,Complete
230698,NPS,SERO,FLEVP,Everglades National Park,1982,8203,,HERON HAMM,21,Human,3,,,25.535418,-80.694764,19820208,,,,,1,19820208,,,,,Complete
230699,NPS,SERO,FLEVP,Everglades National Park,1982,8204,,AEROJET,48,Human,8,,,25.338038,-80.551475,19820211,,,,19820211,4170,19820310,,,,,Complete
230700,NPS,SERO,FLEVP,Everglades National Park,1982,8205,,TREE PLOTS,48,Human,3,,,25.383723,-80.716461,19820228,,,,19820301,52,19820302,,,,,Complete
230701,NPS,SERO,FLEVP,Everglades National Park,1982,8206,,MICCOSUKEE,48,Human,3,,,25.760426,-80.796585,19820302,,,,19820302,109,19820312,,,,,Complete
230702,NPS,SERO,FLEVP,Everglades National Park,1982,8207,,FEB 1&3,48,Human,3,,,25.417053,-80.633123,19820310,,,,19820311,41,19820325,,,,,Complete
230703,NPS,SERO,FLEVP,Everglades National Park,1982,8208,,POWER LINE,11,Human,3,,,25.36848,-80.62308,19820316,19820316,,,19820317,40,19820318,,,,,Complete
230704,NPS,SERO,FLEVP,Everglades National Park,1982,8209,,BOBCAT WLK,48,Human,3,,,25.756579,-80.765501,19820413,,,,19820413,9,19820414,,,,,Complete
230705,NPS,SERO,FLEVP,Everglades National Park,1982,8210,,W.S. PALM,21,Human,3,,,25.558041,-80.581856,19820509,,,,,1550,19820521,,,,,Complete
230706,NPS,SERO,FLEVP,Everglades National Park,1982,8211,,GLIDE PORT,11,Human,3,,,25.625377,-80.603961,19820512,19820512,,,19820521,1507,19820521,,,,,Complete
230707,NPS,SERO,FLEVP,Everglades National Park,1982,8212,,FERGUSON,22,Human,7,,,25.923199,-81.412817,19820521,,,,,1660,19820526,,,,,Complete
230708,NPS,SERO,FLEVP,Everglades National Park,1982,8213,,PINE BLK D,48,Human,3,,,25.417053,-80.666458,19820628,,,,19820702,981,19820702,,,,,Complete
230709,NPS,SERO,FLEVP,Everglades National Park,1982,8214,,W PAPAYA,21,Natural,3,,,25.486476,-80.826589,19820702,,,,,338,19820702,,,,,Complete
230710,NPS,SERO,FLEVP,Everglades National Park,1982,8215,,BLKS P*Q,48,Human,3,,,25.375517,-80.599466,19820709,,,,19820804,906,19820809,,,,,Complete
230711,NPS,SERO,FLEVP,Everglades National Park,1982,8216,,E SHARK VA,21,Natural,3,,,25.670873,-80.747237,19820712,,,,,2,19820715,,,,,Complete
230712,NPS,SERO,FLEVP,Everglades National Park,1982,8217,,BLCK HAMM,21,Natural,3,,,25.622914,-80.673304,19820715,,,,,5,19820715,,,,,Complete
230713,NPS,SERO,FLEVP,Everglades National Park,1982,8218,,BLKS S&T,48,Human,3,,,25.382073,-80.59164,19820721,,,,19820824,51,19820924,,,,,Complete
230714,NPS,SERO,FLEVP,Everglades National Park,1982,8219,,BLOCK F,48,Human,3,,,25.400388,-80.683126,19820723,,,,19820723,698,19820819,,,,,Complete
230715,NPS,SERO,FLEVP,Everglades National Park,1982,8220,,ICE BOX,21,Natural,3,,,25.740444,-81.167698,19820723,,,,,6,19820728,,,,,Complete
230716,NPS,SERO,FLEVP,Everglades National Park,1982,8221,,LONESOME,21,Natural,3,,,25.501659,-81.113955,19820727,,,,,100,19820729,,,,,Complete
230717,NPS,SERO,FLEVP,Everglades National Park,1982,8222,,N. HARNEY,21,Natural,3,,,25.435486,-81.035341,19820728,,,,,17,19820729,,,,,Complete
230718,NPS,SERO,FLEVP,Everglades National Park,1982,8223,,CAMP EVER,48,Human,3,,,25.387701,-80.648338,19820811,,,,19820828,193,19820915,,,,,Complete
230719,NPS,SERO,FLEVP,Everglades National Park,1982,8224,,JULY 1&3,48,Human,3,,,25.421742,-80.618942,19820812,,,,19820812,40,19820815,,,,,Complete
230720,NPS,SERO,FLEVP,Everglades National Park,1982,8225,,BLKS HI,48,Human,3,,,25.400329,-80.643871,19820823,,,,19821029,1180,19821115,,,,,Complete
230721,NPS,SERO,FLEVP,Everglades National Park,1982,8226,,SW POT,21,Human,3,,,25.615989,-80.778873,19820903,,,,,9,19820903,,,,,Complete
230722,NPS,SERO,FLEVP,Everglades National Park,1982,8227,,SW PANTH,21,Natural,3,,,25.559084,-80.775976,19820902,,,,,33,19820903,,,,,Complete
230723,NPS,SERO,FLEVP,Everglades National Park,1982,8228,,1-Dec,48,Human,3,,,25.411779,-80.622239,19821220,,,,19821220,58,19821225,,,,,Complete
230744,NPS,SERO,FLEVP,Everglades National Park,1983,8301,,E GLADES 1,48,Human,3,,,25.467054,-80.583116,19830205,,,,19830209,4907,19830212,,,,,Complete
230745,NPS,SERO,FLEVP,Everglades National Park,1983,8302,,BLK I RES,48,Human,3,,,25.397759,-80.634946,19830302,,,,19830302,7,19830302,,,,,Complete
230746,NPS,SERO,FLEVP,Everglades National Park,1983,8303,,DONUT 1,48,Human,3,,,25.367057,-80.649791,19830413,,,,19830523,536,19830524,,,,,Complete
230747,NPS,SERO,FLEVP,Everglades National Park,1983,8304,,JOE RIVER,21,Natural,3,,,25.231056,-81.052929,19830602,,,,,230,19830606,,,,,Complete
230748,NPS,SERO,FLEVP,Everglades National Park,1983,8305,,SW PANTHER,21,Natural,3,,,25.553127,-80.791259,19830612,,,,,7,19830613,,,,,Complete
230749,NPS,SERO,FLEVP,Everglades National Park,1983,8306,,BLOCK C,48,Human,3,,,25.433719,-80.71646,19830630,,,,19830706,846,19830710,,,,,Complete
230750,NPS,SERO,FLEVP,Everglades National Park,1983,8307,,LPK CAMP,48,Human,3,,,25.398903,-80.656665,19830701,,,,19830721,38,19830721,,,,,Complete
230751,NPS,SERO,FLEVP,Everglades National Park,1983,8308,,BLKS U-Y,48,Human,3,,,25.389563,-80.585243,19830705,,,,19830927,115,19831021,,,,,Complete
230752,NPS,SERO,FLEVP,Everglades National Park,1983,8309,,7AC CRASH,21,Human,3,,,25.30039,-80.699786,19830719,,,,,0.1,19830719,,,,,Complete
230753,NPS,SERO,FLEVP,Everglades National Park,1983,8310,,BLACK HAMM,21,Natural,3,,,25.593455,-80.717671,19830720,,,,,14,19830722,,,,,Complete
230754,NPS,SERO,FLEVP,Everglades National Park,1983,8311,,N COOT BAY,21,Natural,3,,,25.229713,-80.896534,19830814,,,,,6,19830815,,,,,Complete
230755,NPS,SERO,FLEVP,Everglades National Park,1983,8312,,LITTLE FOX,21,Natural,3,,,25.217064,-81.033126,19830822,,,,,88,19830824,,,,,Complete
230756,NPS,SERO,FLEVP,Everglades National Park,1983,8313,,1-Jul,48,Human,3,,,25.417222,-80.616967,19830823,,,,19830823,1,19830823,,,,,Complete
230757,NPS,SERO,FLEVP,Everglades National Park,1983,8314,,MID CAPE,21,Human,3,,,25.157611,-81.13151,19830829,,,,,31,19830830,,,,,Complete
230758,NPS,SERO,FLEVP,Everglades National Park,1983,8315,,BLOCK J,48,Human,3,,,25.396171,-80.627806,19830830,,,,19831019,414,19831021,,,,,Complete
230759,NPS,SERO,FLEVP,Everglades National Park,1983,8316,,BROAD RIV,21,Natural,3,,,25.483724,-80.949794,19830915,,,,,203,19830920,,,,,Complete
230760,NPS,SERO,FLEVP,Everglades National Park,1983,8317,,GATOR BAY,21,Natural,3,,,25.638369,-81.17048,19830920,,,,,1,19830920,,,,,Complete
230761,NPS,SERO,FLEVP,Everglades National Park,1983,8318,,MCLAUGHLIN,21,Natural,3,,,25.50817,-81.163276,19830920,,,,,22,19830920,,,,,Complete
230762,NPS,SERO,FLEVP,Everglades National Park,1983,8319,,TARPON BAY,21,Natural,3,,,25.42062,-80.958459,19830921,,,,,2,19830921,,,,,Complete
230763,NPS,SERO,FLEVP,Everglades National Park,1983,8320,,BLOCK E,48,Human,3,,,25.407976,-80.686427,19830818,,,,19831020,326,19831020,,,,,Complete
230764,NPS,SERO,FLEVP,Everglades National Park,1983,8321,,LOSTMANS5,21,Natural,3,,,25.629583,-81.148389,19831023,,,,,2,19831023,,,,,Complete
230765,NPS,SERO,FLEVP,Everglades National Park,1983,8322,,E GLADES 2,48,Human,7,,,25.505631,-80.583843,19831117,,,,19831208,277,19831209,,,,,Complete
230766,NPS,SERO,FLEVP,Everglades National Park,1983,8323,,CANAL L31W,26,Human,8,,,25.440959,-80.557337,19831129,,,,,14,19831129,,,,,Complete
230767,NPS,SERO,FLEVP,Everglades National Park,1983,8324,,1-Dec,48,Human,3,,,25.411386,-80.617896,19831208,,,,19831208,33,19831208,,,,,Complete
230768,NPS,SERO,FLEVP,Everglades National Park,1984,8401,,EAST ROYAL,11,Human,3,,,25.395576,-80.616827,19840105,19840105,,,19840105,0.1,19840106,,,,,Complete
230769,NPS,SERO,FLEVP,Everglades National Park,1984,8402,,GROSSMAN,16,Human,8,,,25.567392,-80.571174,19840125,19840125,,,19840125,688,19840126,,,,,Complete
230770,NPS,SERO,FLEVP,Everglades National Park,1984,8403,,FROG POND,16,Human,7,,,25.421245,-80.583792,19840201,19840201,,,19840201,55,19840202,,,,,Complete
230771,NPS,SERO,FLEVP,Everglades National Park,1984,8404,,SCOUT CAMP,11,Human,3,,,25.38943,-80.652634,19840219,19840219,,,19840219,4,19840223,,,,,Complete
230772,NPS,SERO,FLEVP,Everglades National Park,1984,8405,,FEB PINES,48,Human,3,,,25.404584,-80.678521,19840302,,,,19840305,5,19840305,,,,,Complete
230773,NPS,SERO,FLEVP,Everglades National Park,1984,8406,,1-Feb,48,Human,3,,,25.4169,-80.627453,19840305,,,,19840305,30,19840305,,,,,Complete
230774,NPS,SERO,FLEVP,Everglades National Park,1984,8407,,TAMIAMI TR,15,Human,7,,,25.761643,-80.801137,19840317,19840317,,,19840317,1,19840317,,,,,Complete
230775,NPS,SERO,FLEVP,Everglades National Park,1984,8408,,# 85 DOF,16,Human,7,,,25.464516,-80.588417,19840328,19840328,,,19840328,322,19840330,,,,,Complete
230776,NPS,SERO,FLEVP,Everglades National Park,1984,8409,,# 1 DOF,16,Human,7,,,25.588717,-80.575382,19840501,19840501,,,19840501,525,19840502,,,,,Complete
230777,NPS,SERO,FLEVP,Everglades National Park,1984,8410,,#17 DOF,16,Human,7,,,25.584921,-80.591024,19840506,19840506,,,19840506,620,19840507,,,,,Complete
230778,NPS,SERO,FLEVP,Everglades National Park,1984,8411,,LUCILLE,11,Human,3,,,25.465876,-80.599922,19840506,19840506,,,19840508,190,19840511,,,,,Complete
230779,NPS,SERO,FLEVP,Everglades National Park,1984,8412,,#38 DOF,16,Human,7,,,25.63662,-80.60033,19840510,19840512,,,19840522,1,19840523,,,,,Complete
230780,NPS,SERO,FLEVP,Everglades National Park,1984,8413,,ROOKERY,49,Natural,3,,,25.55111,-80.822873,19840613,,,,,6,19840613,,,,,Complete
230781,NPS,SERO,FLEVP,Everglades National Park,1984,8415,,PBD,49,Natural,3,,,25.540146,-80.747695,19840629,,,,,83,19840701,,,,,Complete
230782,NPS,SERO,FLEVP,Everglades National Park,1984,8416,,PINES WEST,48,Human,3,,,25.381766,-80.671237,19840720,,,,19840720,98,19840723,,,,,Complete
230783,NPS,SERO,FLEVP,Everglades National Park,1984,8417,,1-Jul,48,Human,3,,,25.41968,-80.624441,19840802,,,,19840802,28,19840803,,,,,Complete
230784,NPS,SERO,FLEVP,Everglades National Park,1984,8418,,PINES W.A.,48,Human,3,,,25.392303,-80.780866,19840814,,,,19840816,1487,19840822,,,,,Complete
230785,NPS,SERO,FLEVP,Everglades National Park,1984,8419,,COCONUT,49,Natural,3,,,25.612761,-81.165779,19840818,,,,,218,19840819,,,,,Complete
230786,NPS,SERO,FLEVP,Everglades National Park,1984,8420,,MUD LAKE,49,Natural,3,,,25.201336,-81.02537,19840818,,,,,23,19840820,,,,,Complete
230787,NPS,SERO,FLEVP,Everglades National Park,1984,8421,,CANE PATCH,49,Natural,3,,,25.445746,-80.968752,19840825,,,,,171,19840827,,,,,Complete
230789,NPS,SERO,FLEVP,Everglades National Park,1984,8424,,MAHOGANY,49,Natural,3,,,25.351663,-80.874696,19840915,,,,,19,19840917,,,,,Complete
230790,NPS,SERO,FLEVP,Everglades National Park,1984,8425,,WEST BNDY,11,Human,3,,,25.65686,-80.841934,19841031,19850127,,,19850129,442,19850130,,,,,Complete
230791,NPS,SERO,FLEVP,Everglades National Park,1984,8426,,#69 DOF,16,Human,7,,,25.522528,-80.573967,19841031,19841031,,,19841031,112,19841101,,,,,Complete
230792,NPS,SERO,FLEVP,Everglades National Park,1984,8427,,DONUT SW,48,Human,3,,,25.364884,-80.665598,19841102,,,,19841118,2861,19841120,,,,,Complete
230793,NPS,SERO,FLEVP,Everglades National Park,1984,8428,,PINELAND,48,Human,3,,,25.423717,-80.678393,19841116,,,,19841116,1,19841117,,,,,Complete
230794,NPS,SERO,FLEVP,Everglades National Park,1984,8429,,EAST BNDY,48,Human,3,,,25.509503,-80.676169,19841119,,,,19841219,1660,19850202,,,,,Complete
230795,NPS,SERO,FLEVP,Everglades National Park,1984,8430,,TOWER LAKE,11,Human,3,,,25.393871,-80.657594,19841119,19841119,,,19841119,1,19841120,,,,,Complete
230796,NPS,SERO,FLEVP,Everglades National Park,1984,8431,,EAST BDY 2,11,Human,3,,,25.46168,-80.664999,19841208,19841208,,,19841208,126,19841209,,,,,Complete
230797,NPS,SERO,FLEVP,Everglades National Park,1984,8432,,ROYAL PALM,48,Human,3,,,25.395675,-80.614168,19841213,,,,19841219,207,19841221,,,,,Complete
230798,NPS,SERO,FLEVP,Everglades National Park,1984,8433,,JOE RIVER,21,Natural,3,,,25.219074,-81.011506,19841009,,,,,6,19841009,,,,,Complete
230799,NPS,SERO,FLEVP,Everglades National Park,1985,8501,,NORTH BNDY,48,Human,3,,,25.694615,-80.675897,19850208,,,,19850326,4650,19850328,,,,,Complete
230800,NPS,SERO,FLEVP,Everglades National Park,1985,8502,,EAST BDY 3,11,Human,3,,,25.49961,-80.663676,19850210,19850210,,,19850210,208,19850213,,,,,Complete
230802,NPS,SERO,FLEVP,Everglades National Park,1985,8504,,DOF 80,16,Human,7,,,25.758193,-80.63069,19850213,19850213,,,19850213,97,19850214,,,,,Complete
230803,NPS,SERO,FLEVP,Everglades National Park,1985,8505,,"DEC 1,3,6",48,Human,3,,,25.406446,-80.614875,19850215,,,,19850215,1,19850216,,,,,Complete
230804,NPS,SERO,FLEVP,Everglades National Park,1985,8506,,DOF 0,16,Human,7,,,25.763224,-80.68257,19850225,19850225,,,19850225,0.1,19850226,,,,,Complete
230805,NPS,SERO,FLEVP,Everglades National Park,1985,8507,,LPK RD,11,Human,3,,,25.417108,-80.64646,19850302,19850302,,,19850302,0.1,19850302,,,,,Complete
230806,NPS,SERO,FLEVP,Everglades National Park,1985,8508,,DOF 1,15,Human,7,,,25.77433,-80.837847,19850303,19850303,,,19850303,0.1,19850304,,,,,Complete
230807,NPS,SERO,FLEVP,Everglades National Park,1985,8509,,SHELL,49,Human,3,,,25.208919,-80.491625,19850308,19850308,,,19850309,36,19850311,,,,,Complete
230808,NPS,SERO,FLEVP,Everglades National Park,1985,8510,,DOF 72,16,Human,7,,,25.654334,-80.512277,19850315,19850315,,,19850316,196,19850317,,,,,Complete
230809,NPS,SERO,FLEVP,Everglades National Park,1985,8511,,NW CAPE,49,Natural,3,,,25.229051,-81.169522,19850316,,,,,257,19850318,,,,,Complete
